"","site_name","cluster_ID","cluster_location","cluster_location_time","lat","lon","site_comments","sample_ID","start_time","collection_time_zone","collection_date","year","season","month","sample_comments","d2H","d18O","d2H_analytical_sd","d18O_analytical_sd","source","project_ID","d_ex","county","state","elevation","cluster_number","modality"
"3740","Pizza Factory","12","Cedar City","Cedar City",37.6755,-113.0612,NA,"20-141_CCUT-031",NA,-7,"22-02-20 19:55",2020,"winter","february",NA,-86.31170972,-8.008266306,0.101486106,0.019122372,"SPATIAL","p225",-22.24557927,"Iron","Utah",1783,1,"Uni"
"3741","Lawrence 29","14","Lawrence","Lawrence",38.9544422,-95.2352084,NA,"20-070_LFK29",NA,-6,"23-02-20 7:30",2020,"winter","february",NA,-37.86567614,-5.645328752,0.072444315,0.002750543,"SPATIAL","p225",7.296953876,"Douglas","Kansas",276,2,"Multi"
"3742","The ridge","12","Cedar City","Cedar City",37.6815,-113.0527,NA,"20-141_CCUT-032",NA,-7,"23-02-20 9:28",2020,"winter","february",NA,-103.4946425,-14.12444446,0.030621061,0.025867004,"SPATIAL","p225",9.50091318,"Iron","Utah",1862,1,"Uni"
"3743","Race Trac","8","Athens","Athens",33.9456,-83.427,NA,"20-070_Ath-025",NA,-5,"23-02-20 11:15",2020,"winter","february",NA,-31.10000886,-5.453563892,0.265313927,0.037653914,"SPATIAL","p225",12.43994374,"Clarke","Georgia",215,1,"Uni"
"3744","St. Marys Hospital","8","Athens","Athens",33.94,-83.476,NA,"20-070_Ath-026",NA,-5,"23-02-20 11:25",2020,"winter","february",NA,-29.38990291,-5.177226959,0.11892939,0.055535848,"SPATIAL","p225",12.02791276,"Clarke","Georgia",223,1,"Uni"
"3745","Lawrence 27","14","Lawrence","Lawrence",38.970151,-95.3062767,NA,"20-070_LFK27",NA,-6,"24-02-20 8:00",2020,"winter","february",NA,-25.88032385,-4.10128627,0.092964121,0.015488118,"SPATIAL","p225",6.92996631,"Douglas","Kansas",299,1,"Multi"
"3746","Lawrence 28","14","Lawrence","Lawrence",38.962998,-95.2925347,NA,"20-070_LFK28",NA,-6,"24-02-20 8:05",2020,"winter","february",NA,-25.74683427,-4.084916063,0.089508516,0.013809481,"SPATIAL","p225",6.932494234,"Douglas","Kansas",298,1,"Multi"
"3747","Smiths Grocery","12","Cedar City","Cedar City",37.6661128,-113.0627864,NA,"20-141_CCUT-023",NA,-7,"25-02-20 11:20",2020,"winter","february",NA,-83.57400612,-6.62426753,0.017381143,0.005244825,"SPATIAL","p225",-30.57986588,"Iron","Utah",1889,1,"Uni"
"3748","Lawrence 21","14","Lawrence","Lawrence",38.95777,-95.2711842,NA,"20-070_LFK21",NA,-6,"25-02-20 13:00",2020,"winter","february",NA,-26,-4.097720121,0.061648735,0.017447938,"SPATIAL","p225",6.704676388,"Douglas","Kansas",281,1,"Multi"
"3749","Darlington DDS","10","Flagstaff","Flagstaff",35.2048011,-111.6465925,NA,"20-070_FLG_TW_2020_025",NA,-7,"25-02-20 15:07",2020,"winter","february",NA,-79.30929129,-10.55716662,0.199010847,0.051259865,"SPATIAL","p225",5.14804167,"Coconino","Arizona",2121,1,"Uni"
"3750","Sophies apartment","19","Ann Arbor","Ann Arbor",42.298405,-83.723396,NA,"20-070_PA-03",NA,-5,"25-02-20 20:00",2020,"winter","february",NA,-56.35859685,-8.217697526,0.303210933,0.049636423,"SPATIAL","p225",9.382983358,"Washtenaw","Michigan",265,1,"Multi"
"3751","Mens Bathroom at Kwik Trip 761","20","La Crosse","LaCrosse",43.8084,-91.2456,NA,"20-070_UWL-034",NA,-6,"26-02-20 13:45",2020,"winter","february",NA,-58.39864353,-8.669891095,0.395375909,0.025205225,"SPATIAL","p225",10.96048523,"La Crosse","Wisconsin",193,1,"Uni"
"3752","Apartment kitchen sink","20","La Crosse","LaCrosse",43.8085,-91.2456,NA,"20-070_UWL-004",NA,-6,"26-02-20 14:43",2020,"winter","february",NA,-58.25767723,-8.444063835,0.204163358,0.039969535,"SPATIAL","p225",9.29483345,"La Crosse","Wisconsin",193,1,"Uni"
"3753","Cedar Middle School","12","Cedar City","Cedar City",37.658828,-113.090704,NA,"20-141_CCUT-016",NA,-7,"27-02-20 8:35",2020,"winter","february",NA,-101.8252274,-13.50021949,0.08792015,0.025010507,"SPATIAL","p225",6.17652852,"Iron","Utah",1807,1,"Uni"
"3754","Cedar High School","12","Cedar City","Cedar City",37.665729,-113.07249,NA,"20-141_CCUT-015",NA,-7,"27-02-20 8:40",2020,"winter","february",NA,-99.9412398,-13.31808474,0.050195897,0.022782954,"SPATIAL","p225",6.60343812,"Iron","Utah",1889,1,"Uni"
"3755","KB Express","12","Cedar City","Cedar City",37.7128,-113.0606,NA,"20-141_CCUT-006",NA,-7,"27-02-20 8:40",2020,"winter","february",NA,-103.1926653,-14.1900722,0.109645395,0.027271471,"SPATIAL","p225",10.3279123,"Iron","Utah",1739,1,"Uni"
"3756","Canyon View High School","12","Cedar City","Cedar City",37.713804,-113.062617,NA,"20-141_CCUT-014",NA,-7,"27-02-20 8:45",2020,"winter","february",NA,-104.8059955,-14.19205473,0.096942426,0.027588928,"SPATIAL","p225",8.73044234,"Iron","Utah",1739,1,"Uni"
"3757","21eleven Coffee Shop","12","Cedar City","Cedar City",37.7162,-113.0614,NA,"20-141_CCUT-007",NA,-7,"27-02-20 8:55",2020,"winter","february",NA,-106.4208316,-14.57581284,0.063235911,0.023112215,"SPATIAL","p225",10.18567112,"Iron","Utah",1716,1,"Uni"
"3758","Texaco","5","San Marcos","San Marcos",29.897056,-97.921821,NA,"20-141_San Marcos Tap 023",NA,-6,"27-02-20 10:40",2020,"winter","february","unisex bathroom",-20.66247232,-3.456187732,0.036871507,0.02898104,"SPATIAL","p225",6.987029536,"Hays","Texas",194,2,"Multi"
"3759","North Elementary School","12","Cedar City","Cedar City",37.6815837,-113.071634,NA,"20-141_CCUT-004",NA,-7,"27-02-20 15:01",2020,"winter","february",NA,-103.8458344,-14.21678247,0.0794354,0.013425027,"SPATIAL","p225",9.88842536,"Iron","Utah",1783,1,"Uni"
"3760","Home Depot","12","Cedar City","Cedar City",37.65125,-113.08844,NA,"20-141_CCUT-017",NA,-7,"29-02-20 10:30",2020,"winter","february",NA,-102.2090093,-14.02043413,0.172988517,0.021275537,"SPATIAL","p225",9.95446374,"Iron","Utah",1807,1,"Uni"
"3761","Walgreens","12","Cedar City","Cedar City",37.65603,-113.086387,NA,"20-141_CCUT-019",NA,-7,"29-02-20 10:47",2020,"winter","february",NA,-104.0935218,-14.1925468,0.075207829,0.020870454,"SPATIAL","p225",9.4468526,"Iron","Utah",1807,1,"Uni"
"3762","Walmart","12","Cedar City","Cedar City",37.654255,-113.087806,NA,"20-141_CCUT-018",NA,-7,"29-02-20 10:58",2020,"winter","february",NA,-100.7079508,-13.03630575,0.069553334,0.033817068,"SPATIAL","p225",3.5824952,"Iron","Utah",1807,1,"Uni"
"3763","Just Poke","22","Bellingham","Bellingham",48.747987,-122.479154,NA,"20-070_BEL24",NA,-8,"29-02-20 17:51",2020,"winter","february",NA,-67.69875543,-8.990443391,0.282859218,0.031568996,"SPATIAL","p225",4.224791698,NA,NA,51,2,"Multi"
"3764","Mikes house","3","St Petersburg","St Petersburg",27,-82.64,NA,"20-141_STP-Tap-009",NA,-5,"1/3/2020 0:00",2020,"winter","march",NA,-6.176783371,-1.288465502,0.137105689,0.036681517,"SPATIAL","p225",4.130940645,NA,NA,5,2,"Multi"
"3765","Schram house","3","St Petersburg","St Petersburg",27,-82.698712,NA,"20-141_STP-Tap-002",NA,-5,"1/3/2020 8:05",2020,"winter","march",NA,-8.871911901,-1.803732116,0.134702278,0.02858122,"SPATIAL","p225",5.557945027,"Pinellas","Florida",13,2,"Multi"
"3766","All American Diner","12","Cedar City","Cedar City",37.6683,-113.0617,NA,"20-141_CCUT-028",NA,-7,"1/3/2020 11:37",2020,"winter","march",NA,-99.67994541,-13.03926479,0.100359044,0.019801654,"SPATIAL","p225",4.63417291,"Iron","Utah",1889,1,"Uni"
"3767","Kulshan Brewing Co","22","Bellingham","Bellingham",48.757457,-122.453506,NA,"20-070_BEL25",NA,-8,"1/3/2020 15:50",2020,"winter","march",NA,-67.46728374,-8.939958131,0.214345072,0.028720074,"SPATIAL","p225",4.052381308,"Whatcom","Washington",60,2,"Multi"
"3768","Samis house","3","St Petersburg","St Petersburg",27,-82.6661,NA,"20-141_STP-Tap-010",NA,-5,"1/3/2020 21:42",2020,"winter","march",NA,-5.935750104,-1.245856295,0.145498079,0.025056552,"SPATIAL","p225",4.031100256,"Pinellas","Florida",16,2,"Multi"
"3769","Phillips 66","12","Cedar City","Cedar City",37.664535,-113.06658,NA,"20-141_CCUT-024",NA,-7,"2/3/2020 12:05",2020,"winter","march",NA,-103.0878344,-14.04806692,0.015761454,0.035127419,"SPATIAL","p225",9.29670096,"Iron","Utah",1889,1,"Uni"
"3770","Sinclair Gas station","12","Cedar City","Cedar City",37.680656,-113.081078,NA,"20-141_CCUT-008",NA,-7,"2/3/2020 12:20",2020,"winter","march",NA,-103.9049038,-14.21186303,0.059209493,0.006095575,"SPATIAL","p225",9.79000044,"Iron","Utah",1740,1,"Uni"
"3771","Tropical Smoothie Cafe","12","Cedar City","Cedar City",37.682672,-113.081757,NA,"20-141_CCUT-009",NA,-7,"2/3/2020 12:25",2020,"winter","march",NA,-104.0047001,-14.18445822,0.105417933,0.019487493,"SPATIAL","p225",9.47096566,"Iron","Utah",1740,1,"Uni"
"3772","Maverick","12","Cedar City","Cedar City",37.681959,-113.084901,NA,"20-141_CCUT-010",NA,-7,"2/3/2020 12:30",2020,"winter","march",NA,-103.7629554,-14.170956,0.083480962,0.017277829,"SPATIAL","p225",9.6046926,"Iron","Utah",1740,1,"Uni"
"3773","Dairy Queen","12","Cedar City","Cedar City",37.663772,-113.0664862,NA,"20-141_CCUT-025",NA,-7,"2/3/2020 17:45",2020,"winter","march",NA,-106.8230072,-14.64972192,0.024393242,0.018972207,"SPATIAL","p225",10.37476816,"Iron","Utah",1889,1,"Uni"
"3774","Maverick","12","Cedar City","Cedar City",37.6804,-113.0741,NA,"20-141_CCUT-003",NA,-7,"2/3/2020 18:08",2020,"winter","march",NA,-101.6573189,-13.57871599,0.052769421,0.026838206,"SPATIAL","p225",6.97240902,"Iron","Utah",1783,1,"Uni"
"3775","House","16","Morristown","Morristown",40.720684,-74.354009,NA,"20-070_MBS-2020-003",NA,-5,"2/3/2020 18:30",2020,"winter","march",NA,-44.47070025,-7.128558338,0.118232771,0.007843064,"SPATIAL","p225",12.55776645,"Union","New Jersey",101,1,"Uni"
"3776","The Hub","12","Cedar City","Cedar City",37.7139,-113.0599,NA,"20-141_CCUT-005",NA,-7,"2/3/2020 18:30",2020,"winter","march",NA,-103.2315763,-14.13198167,0.080440421,0.022176098,"SPATIAL","p225",9.82427706,"Iron","Utah",1739,1,"Uni"
"3777","House","16","Morristown","Morristown",40.74528,-74.32716,NA,"20-070_MBS-2020-029",NA,-5,"2/3/2020 19:45",2020,"winter","march",NA,-40.86287684,-6.200992525,0.181077808,0.038971724,"SPATIAL","p225",8.74506336,"Essex","New Jersey",102,1,"Uni"
"3778","MBS Env Sci classroom sink","16","Morristown","Morristown",40.804098,-74.448674,NA,"20-070_MBS-2020-001",NA,-5,"3/3/2020 8:14",2020,"winter","march",NA,-41.30815508,-6.120156291,0.117073537,0.033846788,"SPATIAL","p225",7.653095248,"Morris","New Jersey",108,1,"Uni"
"3779","MBS Env Sci classroom sink","16","Morristown","Morristown",40.804098,-74.448674,NA,"20-070_MBS-2020-002",NA,-5,"3/3/2020 8:14",2020,"winter","march",NA,-40.1132848,-5.716811867,0.177862117,0.020590645,"SPATIAL","p225",5.621210136,"Morris","New Jersey",108,1,"Uni"
"3780","Jackies hosue","3","St Petersburg","St Petersburg",27,-82.67058,NA,"20-141_STP-Tap-014",NA,-5,"3/3/2020 15:00",2020,"winter","march",NA,-6.022603599,-1.283808572,0.145148766,0.040357128,"SPATIAL","p225",4.247864977,"Pinellas","Florida",6,2,"Multi"
"3781","Art In Motion Academy of Dance","16","Morristown","Morristown",40.823454,-74.481103,NA,"20-070_MBS-2020-032",NA,-5,"3/3/2020 17:17",2020,"winter","march",NA,-43.59333105,-6.937869677,0.067334021,0.025569467,"SPATIAL","p225",11.90962637,"Morris","New Jersey",139,1,"Uni"
"3782","Suncoast gym","3","St Petersburg","St Petersburg",27,-82.635788,NA,"20-141_STP-Tap-019",NA,-5,"3/3/2020 17:30",2020,"winter","march",NA,-5.511269067,-1.077637293,0.173703954,0.01085465,"SPATIAL","p225",3.109829277,"Pinellas","Florida",12,2,"Multi"
"3783","Makenzies appartment","3","St Petersburg","St Petersburg",27,-82.63983,NA,"20-141_STP-Tap-020",NA,-5,"3/3/2020 18:10",2020,"winter","march",NA,-5.031316476,-0.946756369,0.146161414,0.012520672,"SPATIAL","p225",2.542734476,"Pinellas","Florida",14,2,"Multi"
"3784","Careys house","3","St Petersburg","St Petersburg",27,-82.644,NA,"20-141_STP-Tap-023",NA,-5,"3/3/2020 22:15",2020,"winter","march",NA,-5.996847035,-1.293800392,0.123285665,0.058982408,"SPATIAL","p225",4.353556101,"Pinellas","Florida",11,2,"Multi"
"3785","Home","16","Morristown","Morristown",40.63947,-74.35651,NA,"20-070_MBS-2020-051",NA,-5,"4/3/2020 6:20",2020,"winter","march",NA,-40.60970009,-5.92091581,0.255331572,0.049682691,"SPATIAL","p225",6.75762639,"Union","New Jersey",37,1,"Uni"
"3786","Jons Apartment","3","St Petersburg","St Petersburg",27,-82.6434,NA,"20-141_STP-Tap-024",NA,-5,"4/3/2020 9:05",2020,"winter","march",NA,6.55502086,3.898433354,0.255305337,0.061151148,"SPATIAL","p225",-24.63244597,"Pinellas","Florida",14,1,"Multi"
"3787","Lawrence 19","14","Lawrence","Lawrence",38.949263,-95.2638777,NA,"20-070_LFK19",NA,-6,"4/3/2020 13:59",2020,"winter","march",NA,-26,-4.168066145,0.132356489,0.022682864,"SPATIAL","p225",7.04433225,"Douglas","Kansas",281,1,"Multi"
"3788","Walgreens in Boonton","16","Morristown","Morristown",40.908943,-74.395529,NA,"20-070_MBS-2020-033",NA,-5,"4/3/2020 14:55",2020,"winter","march",NA,-43.596949,-6.87599012,0.063723431,0.022865502,"SPATIAL","p225",11.41097196,"Morris","New Jersey",143,1,"Uni"
"3789","Home","16","Morristown","Morristown",40.8889848,-74.451,NA,"20-070_MBS-2020-047",NA,-5,"4/3/2020 15:00",2020,"winter","march",NA,-40.43429974,-5.670162674,0.147024381,0.033168701,"SPATIAL","p225",4.927001652,"Morris","New Jersey",170,1,"Uni"
"3790","Twin Oaks Ice Rink","16","Morristown","Morristown",40.794486,-74.452744,NA,"20-070_MBS-2020-049",NA,-5,"4/3/2020 15:10",2020,"winter","march",NA,-44.05275401,-7.147522639,0.130107456,0.032984938,"SPATIAL","p225",13.1274271,"Morris","New Jersey",111,1,"Uni"
"3791","Borough of Mountain Lakes","16","Morristown","Morristown",40.885802,-74.453745,NA,"20-070_MBS-2020-048",NA,-5,"4/3/2020 15:30",2020,"winter","march",NA,-39.69231946,-5.383030394,0.12306263,0.026207638,"SPATIAL","p225",3.371923692,"Morris","New Jersey",153,1,"Uni"
"3792","Lifetime Fitness","16","Morristown","Morristown",40.788,-74.370915,NA,"20-070_MBS-2020-053",NA,-5,"4/3/2020 15:40",2020,"winter","march",NA,-42.22576454,-6.396958336,0.12880941,0.043391641,"SPATIAL","p225",8.949902148,"Morris","New Jersey",66,1,"Uni"
"3793","House","16","Morristown","Morristown",40.719,-74.377,NA,"20-070_MBS-2020-005",NA,-5,"4/3/2020 18:30",2020,"winter","march",NA,-43.48806306,-6.515615947,0.11487225,0.010533511,"SPATIAL","p225",8.636864516,"Union","New Jersey",99,1,"Uni"
"3794","Summit YMCA","16","Morristown","Morristown",40.716,-74.36,NA,"20-070_MBS-2020-006",NA,-5,"4/3/2020 18:40",2020,"winter","march",NA,-40.58444771,-5.683628847,0.059362262,0.024228789,"SPATIAL","p225",4.884583066,"Union","New Jersey",99,1,"Uni"
"3795","Stop and Shop Madison","16","Morristown","Morristown",40.755602,-74.412409,NA,"20-070_MBS-2020-039",NA,-5,"4/3/2020 19:14",2020,"winter","march",NA,-41.07333028,-5.885003303,0.206553211,0.014774702,"SPATIAL","p225",6.006696144,"Morris","New Jersey",94,1,"Uni"
"3796","Home","16","Morristown","Morristown",40.747081,-74.413005,NA,"20-070_MBS-2020-040",NA,-5,"4/3/2020 20:20",2020,"winter","march",NA,-41.54359018,-6.063028505,0.181307463,0.049495244,"SPATIAL","p225",6.96063786,"Morris","New Jersey",94,1,"Uni"
"3797","School Cafeteria","16","Morristown","Morristown",40.8033,-74.44865,NA,"20-070_MBS-2020-052",NA,-5,"5/3/2020 12:20",2020,"winter","march",NA,-37.85161219,-4.706716813,0.041908316,0.025875812,"SPATIAL","p225",-0.197877686,"Morris","New Jersey",108,1,"Uni"
"3798","house","16","Morristown","Morristown",40.76123,-74.31934,NA,"20-070_MBS-2020-017",NA,-5,"5/3/2020 15:00",2020,"winter","march",NA,-43.86413907,-7.141217884,0.073581352,0.020098713,"SPATIAL","p225",13.265604,"Essex","New Jersey",99,1,"Uni"
"3799","House in Summit","16","Morristown","Morristown",40.70202483,-74.37883079,NA,"20-070_MBS-2020-004",NA,-5,"5/3/2020 17:00",2020,"winter","march",NA,-43.20260775,-6.561755236,0.125321178,0.019365855,"SPATIAL","p225",9.291434138,"Union","New Jersey",116,1,"Uni"
"3800","House in Morristown","16","Morristown","Morristown",40.791,-74.457,NA,"20-070_MBS-2020-009",NA,-5,"7/3/2020 10:20",2020,"winter","march",NA,-41.10000923,-6.215449446,0.124700934,0.014137329,"SPATIAL","p225",8.531315588,"Morris","New Jersey",111,1,"Uni"
"3801","Home","16","Morristown","Morristown",40.70854,-74.569351,NA,"20-070_MBS-2020-060",NA,-5,"7/3/2020 15:00",2020,"winter","march",NA,-44.44337037,-6.862050631,0.247511143,0.015571492,"SPATIAL","p225",10.45303468,"Somerset","New Jersey",109,1,"Uni"
"3802","Home","16","Morristown","Morristown",40.830076,-74.394036,NA,"20-070_MBS-2020-059",NA,-5,"7/3/2020 15:30",2020,"winter","march",NA,-41.54295247,-5.86828416,0.086206932,0.012108851,"SPATIAL","p225",5.40332081,"Morris","New Jersey",66,1,"Uni"
"3803","House in Rockway","16","Morristown","Morristown",40.92332,-74.501377,NA,"20-070_MBS-2020-007",NA,-5,"7/3/2020 20:30",2020,"winter","march",NA,-43.14392499,-6.549802857,0.176154186,0.019384118,"SPATIAL","p225",9.254497866,"Morris","New Jersey",197,1,"Uni"
"3804","House in Bernardsville","16","Morristown","Morristown",40.727,-74.622,NA,"20-070_MBS-2020-010",NA,-5,"8/3/2020 15:40",2020,"winter","march",NA,-43.62620654,-6.926681239,0.0106296,0.003754017,"SPATIAL","p225",11.78724337,"Somerset","New Jersey",157,1,"Uni"
"3805","Christinas dads house","3","St Petersburg","St Petersburg",27,-82.655845,NA,"20-141_STP-Tap-012",NA,-5,"8/3/2020 15:42",2020,"winter","march",NA,-6.204599947,-1.319919384,0.108924287,0.025425732,"SPATIAL","p225",4.354755125,"Pinellas","Florida",18,2,"Multi"
"3806","Home","16","Morristown","Morristown",40.739794,-74.313815,NA,"20-070_MBS-2020-054",NA,-5,"9/3/2020 7:40",2020,"winter","march",NA,-38.70060143,-5.1090788,0.035973327,0.019946792,"SPATIAL","p225",2.17202897,"Essex","New Jersey",125,1,"Uni"
"3807","Home","16","Morristown","Morristown",40.75119,-74.62813,NA,"20-070_MBS-2020-041",NA,-5,"9/3/2020 16:01",2020,"winter","march",NA,-44.34386618,-7.073722434,0.088213908,0.023266968,"SPATIAL","p225",12.24591329,"Morris","New Jersey",159,1,"Uni"
"3808","Marks house","3","St Petersburg","St Petersburg",27,-82.6445199,NA,"20-141_STP-Tap-017",NA,-5,"10/3/2020 1:45",2020,"winter","march",NA,-6.492453965,-1.352022262,0.193150791,0.046563141,"SPATIAL","p225",4.323724131,"Pinellas","Florida",14,2,"Multi"
"3809","House in Morristown","16","Morristown","Morristown",40.7709516,-74.497689,NA,"20-070_MBS-2020-014",NA,-5,"10/3/2020 7:30",2020,"winter","march",NA,-42.44114635,-6.466705138,0.16744147,0.044260385,"SPATIAL","p225",9.292494754,"Morris","New Jersey",129,1,"Uni"
"3810","St. Petersburg Main library","3","St Petersburg","St Petersburg",27,-82.684321,NA,"20-141_STP-Tap-033",NA,-5,"10/3/2020 13:45",2020,"winter","march",NA,-6.201252315,-1.261978162,0.412164699,0.07956418,"SPATIAL","p225",3.894572981,"Pinellas","Florida",20,2,"Multi"
"3811","LifeTown","16","Morristown","Morristown",40.7988,-74.35,NA,"20-070_MBS-2020-018",NA,-5,"10/3/2020 15:00",2020,"winter","march",NA,-41.75179982,-6.347530248,0.052935911,0.02624996,"SPATIAL","p225",9.028442164,"Essex","New Jersey",72,1,"Uni"
"3812","24 Hour Fitness Gym","16","Morristown","Morristown",40.839056,-74.435,NA,"20-070_MBS-2020-008",NA,-5,"10/3/2020 16:00",2020,"winter","march",NA,-43.41618851,-6.870795216,0.125132588,0.046141531,"SPATIAL","p225",11.55017322,"Morris","New Jersey",85,1,"Uni"
"3813","The Club at Mendham","16","Morristown","Morristown",40.781681,-74.588562,NA,"20-070_MBS-2020-042",NA,-5,"10/3/2020 17:15",2020,"winter","march",NA,-43.70173893,-6.952079932,0.055675254,0.018773043,"SPATIAL","p225",11.91490053,"Morris","New Jersey",194,1,"Uni"
"3814","Julies house","3","St Petersburg","St Petersburg",27,-82.6611192,NA,"20-141_STP-Tap-034",NA,-5,"10/3/2020 20:45",2020,"winter","march",NA,-4.740585679,-0.539230621,0.134315645,0.027828762,"SPATIAL","p225",-0.426740711,"Pinellas","Florida",6,2,"Multi"
"3815","House","16","Morristown","Morristown",40.848051,-74.442525,NA,"20-070_MBS-2020-028",NA,-5,"11/3/2020 7:42",2020,"winter","march",NA,-40.04587855,-5.74030902,0.081311038,0.032660452,"SPATIAL","p225",5.87659361,"Morris","New Jersey",95,1,"Uni"
"3816","Student Center Water Fountain","16","Morristown","Morristown",40.803576,-74.449219,NA,"20-070_MBS-2020-027",NA,-5,"11/3/2020 8:03",2020,"winter","march",NA,-40.38858359,-5.7348271,0.089021659,0.021507474,"SPATIAL","p225",5.49003321,"Morris","New Jersey",108,1,"Uni"
"3817","Tampa Bay Turners","3","St Petersburg","St Petersburg",27,-82.6709615,NA,"20-141_STP-Tap-035",NA,-5,"11/3/2020 8:40",2020,"winter","march",NA,-6.614413039,-1.322706041,0.113505688,0.024710231,"SPATIAL","p225",3.967235289,"Pinellas","Florida",20,2,"Multi"
"3818","Will Es house","3","St Petersburg","St Petersburg",27,-82.631785,NA,"20-141_STP-Tap-036",NA,-5,"11/3/2020 9:15",2020,"winter","march",NA,-6.42809987,-1.298095978,0.083813872,0.022242669,"SPATIAL","p225",3.956667954,NA,NA,8,2,"Multi"
"3819","Tavern at Bayboro","3","St Petersburg","St Petersburg",27,-82.6364143,NA,"20-141_STP-Tap-038",NA,-5,"11/3/2020 9:45",2020,"winter","march",NA,0.85399643,1.729384815,0.160085622,0.041324125,"SPATIAL","p225",-12.98108209,NA,NA,11,1,"Multi"
"3820","Kellys hosue","3","St Petersburg","St Petersburg",27,-82.633991,NA,"20-141_STP-Tap-040",NA,-5,"11/3/2020 11:11",2020,"winter","march",NA,-6.233984451,-1.258632671,0.209306436,0.027505478,"SPATIAL","p225",3.835076917,NA,NA,14,2,"Multi"
"3821","Brianna House","3","St Petersburg","St Petersburg",27,-82.693369,NA,"20-141_STP-Tap-001",NA,-5,"11/3/2020 13:15",2020,"winter","march",NA,-8.620482965,-1.772042331,0.281936141,0.029416364,"SPATIAL","p225",5.555855683,"Pinellas","Florida",13,2,"Multi"
